survey,variable,variable_label,age_group,year,mean,se,ci_lower,ci_upper,n_unweighted,category,value_scaled
MEPS,K6SUM_scaled,K6 (0-6),50-59,2007,0.7846589305458194,0.02125901307533554,0.7429920305712956,0.8263258305203431,3006,Mental Health,0.6155731699178091
MEPS,K6SUM_scaled,K6 (0-6),50-59,2008,0.8102315514429109,0.021740244954290402,0.7676214543174231,0.8528416485683987,3121,Mental Health,0.6716843447726268
MEPS,K6SUM_scaled,K6 (0-6),50-59,2009,0.8177893059401566,0.021774118194385975,0.7751128184840418,0.8604657933962715,3598,Mental Health,0.6882674899188082
MEPS,K6SUM_scaled,K6 (0-6),50-59,2010,0.7901530940303421,0.021770598806144105,0.7474835044484289,0.8328226836122552,3276,Mental Health,0.6276284054449611
MEPS,K6SUM_scaled,K6 (0-6),50-59,2011,0.8128222574903232,0.022681036411954646,0.7683682429908506,0.8572762719897958,3505,Mental Health,0.6773688446371018
MEPS,K6SUM_scaled,K6 (0-6),50-59,2012,0.77654837219621,0.021607966117975896,0.7341975368258155,0.8188992075666045,3980,Mental Health,0.597777068393585
MEPS,K6SUM_scaled,K6 (0-6),50-59,2013,0.7738324675197668,0.02486507815488531,0.7250978098634179,0.8225671251761156,3588,Mental Health,0.5918178590187549
MEPS,K6SUM_scaled,K6 (0-6),50-59,2014,0.7062018235935835,0.02312502560039189,0.6608776062752487,0.7515260409119183,3287,Mental Health,0.44342341395358054
MEPS,K6SUM_scaled,K6 (0-6),50-59,2015,0.6744707742094266,0.020461542450473966,0.6343668879383602,0.714574660480493,3513,Mental Health,0.3737994803143115
MEPS,K6SUM_scaled,K6 (0-6),50-59,2016,0.6096717391120392,0.020018839127764823,0.5704355354093189,0.6489079428147595,3301,Mental Health,0.2316181214538084
MEPS,K6SUM_scaled,K6 (0-6),50-59,2017,0.6253756363589796,0.02077206209275812,0.584663142772544,0.6660881299454152,3207,Mental Health,0.26607544703928965
MEPS,K6SUM_scaled,K6 (0-6),50-59,2018,0.5755962507674146,0.019186482449582536,0.537991436176223,0.6132010653586062,2892,Mental Health,0.15685004459290308
MEPS,K6SUM_scaled,K6 (0-6),50-59,2019,0.5971577989307415,0.02007562240157787,0.5578103020564233,0.6365052958050597,2669,Mental Health,0.20416016599194234
MEPS,K6SUM_scaled,K6 (0-6),50-59,2020,0.6534035575488748,0.02290442021383132,0.6085117188429943,0.6982953962547553,2139,Mental Health,0.3275740158810201
MEPS,K6SUM_scaled,K6 (0-6),50-59,2021,0.6024394741163932,0.02204049856627337,0.5592408907251907,0.6456380575075957,2219,Mental Health,0.2157491619365137
MEPS,K6SUM_scaled,K6 (0-6),50-59,2022,0.6190843735370245,0.0268353059943307,0.5664881402740245,0.6716806068000245,1598,Mental Health,0.25227122455928225
MEPS,K6SUM_scaled,K6 (0-6),50-59,2023,0.6534670501831507,0.030513040512160035,0.5936625897205055,0.7132715106457959,1385,Mental Health,0.32771333074898695
MEPS,K6SUM_scaled,K6 (0-6),60-69,2007,0.7642357991538081,0.027184276634557577,0.7109555960043016,0.8175160023033147,1998,Mental Health,0.5707609505824653
MEPS,K6SUM_scaled,K6 (0-6),60-69,2008,0.7484092533324177,0.027908430743819178,0.6937097342095018,0.8031087724553336,2086,Mental Health,0.5360345107894748
MEPS,K6SUM_scaled,K6 (0-6),60-69,2009,0.7423719393240973,0.02458075358526124,0.6941945475841315,0.7905493310640631,2351,Mental Health,0.5227875001159292
MEPS,K6SUM_scaled,K6 (0-6),60-69,2010,0.7210972226935498,0.02576753017494314,0.6705937915801122,0.7716006538069874,2250,Mental Health,0.47610674143862375
MEPS,K6SUM_scaled,K6 (0-6),60-69,2011,0.7328825646307908,0.02293650868319938,0.6879278336806298,0.7778372955809518,2476,Mental Health,0.5019660143236943
MEPS,K6SUM_scaled,K6 (0-6),60-69,2012,0.7161488873677861,0.02464617258344649,0.6678432767474726,0.7644544979880997,2822,Mental Health,0.4652491562962352
MEPS,K6SUM_scaled,K6 (0-6),60-69,2013,0.6825155717174386,0.029469490250949863,0.6247564321828226,0.7402747112520546,2631,Mental Health,0.3914512900940046
MEPS,K6SUM_scaled,K6 (0-6),60-69,2014,0.6585505547525435,0.02465794366337916,0.6102218732395027,0.7068792362655844,2379,Mental Health,0.33886750281904293
MEPS,K6SUM_scaled,K6 (0-6),60-69,2015,0.6565751011104478,0.02190213034708198,0.6136477144454654,0.6995024877754302,2517,Mental Health,0.334532983288359
MEPS,K6SUM_scaled,K6 (0-6),60-69,2016,0.649203989423214,0.02312646298125937,0.6038769548901468,0.6945310239562812,2587,Mental Health,0.3183593678259014
MEPS,K6SUM_scaled,K6 (0-6),60-69,2017,0.579035495293922,0.01927668706620322,0.5412538829029145,0.6168171076849294,2761,Mental Health,0.16439639863193223
MEPS,K6SUM_scaled,K6 (0-6),60-69,2018,0.5662377949384552,0.018004922322287904,0.5309487956423296,0.6015267942345808,2821,Mental Health,0.1363158195909771
MEPS,K6SUM_scaled,K6 (0-6),60-69,2019,0.5862034502054159,0.01883145108713945,0.5492944842979949,0.6231124161128369,2729,Mental Health,0.18012424964136978
MEPS,K6SUM_scaled,K6 (0-6),60-69,2020,0.5744928557621801,0.019841018006545676,0.5356051750527399,0.6133805364716204,2519,Mental Health,0.15442898691869
MEPS,K6SUM_scaled,K6 (0-6),60-69,2021,0.5912400222651453,0.021878066855256985,0.5483597991774821,0.6341202453528084,2748,Mental Health,0.19117544289409216
MEPS,K6SUM_scaled,K6 (0-6),60-69,2022,0.5967371062568968,0.025355690208985048,0.5470408666441312,0.6464333458696624,2028,Mental Health,0.20323708656737988
MEPS,K6SUM_scaled,K6 (0-6),60-69,2023,0.5832806828789029,0.02775355628558028,0.5288847121162603,0.6376766536415455,1852,Mental Health,0.17371114442318034
MEPS,K6SUM_scaled,K6 (0-6),70-79,2007,0.7540871968585059,0.033335819409289626,0.6887501914211669,0.8194242022958449,1197,Mental Health,0.5484929945440418
MEPS,K6SUM_scaled,K6 (0-6),70-79,2008,0.7063814379004411,0.029485849670323697,0.6485902344930444,0.7641726413078377,1197,Mental Health,0.4438175217698684
MEPS,K6SUM_scaled,K6 (0-6),70-79,2009,0.7383352072899526,0.03451446143050131,0.6706881059403733,0.8059823086395319,1253,Mental Health,0.5139301452940893
MEPS,K6SUM_scaled,K6 (0-6),70-79,2010,0.7170188784555158,0.032375283362722156,0.6535644890753016,0.78047326783573,1239,Mental Health,0.46715808155822447
MEPS,K6SUM_scaled,K6 (0-6),70-79,2011,0.7278626685083921,0.03257022384797561,0.6640262027979523,0.7916991342188319,1320,Mental Health,0.49095141123664926
MEPS,K6SUM_scaled,K6 (0-6),70-79,2012,0.6995442482680063,0.03197251865644655,0.6368792632063361,0.7622092333296765,1422,Mental Health,0.4288154324445335
MEPS,K6SUM_scaled,K6 (0-6),70-79,2013,0.6629351498946813,0.030925542785520635,0.6023221998327083,0.7235480999566543,1261,Mental Health,0.34848813520076555
MEPS,K6SUM_scaled,K6 (0-6),70-79,2014,0.6477190688025014,0.03268299481257138,0.5836615760629521,0.7117765615420507,1263,Mental Health,0.31510117067318777
MEPS,K6SUM_scaled,K6 (0-6),70-79,2015,0.5888183069563718,0.025523399740904666,0.5387933627011797,0.6388432512115639,1418,Mental Health,0.18586174072465086
MEPS,K6SUM_scaled,K6 (0-6),70-79,2016,0.5563910233016542,0.02475067818058277,0.5078805854747707,0.6049014611285378,1538,Mental Health,0.11471013719763136
MEPS,K6SUM_scaled,K6 (0-6),70-79,2017,0.5676377914786654,0.027355746959999695,0.514021512666875,0.6212540702904559,1686,Mental Health,0.13938767722262146
MEPS,K6SUM_scaled,K6 (0-6),70-79,2018,0.5265769759564891,0.023849725200581887,0.4798323735221713,0.5733215783908069,1878,Mental Health,0.049292469198469066
MEPS,K6SUM_scaled,K6 (0-6),70-79,2019,0.5298899464668303,0.02150610217806576,0.487738760749983,0.5720411321836776,1816,Mental Health,0.0565617541240416
MEPS,K6SUM_scaled,K6 (0-6),70-79,2020,0.5353577441706544,0.022905200249165807,0.49046437662361153,0.5802511117176973,1829,Mental Health,0.0685591381334741
MEPS,K6SUM_scaled,K6 (0-6),70-79,2021,0.5041119744455507,0.020839150662941255,0.4632679896777818,0.5449559592133195,2204,Mental Health,0
MEPS,K6SUM_scaled,K6 (0-6),70-79,2022,0.6088633830525586,0.03791380721233082,0.5345536863995952,0.683173079705522,1633,Mental Health,0.22984443512024896
MEPS,K6SUM_scaled,K6 (0-6),70-79,2023,0.5327411778259621,0.02723328502416133,0.4793649199978919,0.5861174356540323,1418,Mental Health,0.06281789587766136
MEPS,K6SUM_scaled,K6 (0-6),80-89,2007,0.9263658881497818,0.05212650550272387,0.8241998147245141,1.0285319615750494,681,Mental Health,0.9265050805834268
MEPS,K6SUM_scaled,K6 (0-6),80-89,2008,0.8308773799631817,0.04884587330483616,0.7351412274922964,0.926613532434067,647,Mental Health,0.7169852037962419
MEPS,K6SUM_scaled,K6 (0-6),80-89,2009,0.9033640118130792,0.04575619273127495,0.813683521990107,0.9930445016360515,772,Mental Health,0.8760346063089498
MEPS,K6SUM_scaled,K6 (0-6),80-89,2010,0.8617570331385949,0.04558972867308244,0.7724028068744002,0.9511112594027895,752,Mental Health,0.7847410128607246
MEPS,K6SUM_scaled,K6 (0-6),80-89,2011,0.829516496978934,0.04288428741512059,0.7454648381426334,0.9135681558152347,761,Mental Health,0.7139991687162492
MEPS,K6SUM_scaled,K6 (0-6),80-89,2012,0.9313424589489232,0.05052934329241779,0.8323067659333238,1.0303781519645225,793,Mental Health,0.937424619703477
MEPS,K6SUM_scaled,K6 (0-6),80-89,2013,0.8047452326990876,0.047768572640885396,0.7111205507300669,0.8983699146681083,694,Mental Health,0.6596463220927166
MEPS,K6SUM_scaled,K6 (0-6),80-89,2014,0.7418583322110902,0.047449411831009626,0.6488591939347026,0.8348574704874778,669,Mental Health,0.5216605488096634
MEPS,K6SUM_scaled,K6 (0-6),80-89,2015,0.8168004934002412,0.045501001289083645,0.7276201696131267,0.9059808171873557,785,Mental Health,0.6860978478805867
MEPS,K6SUM_scaled,K6 (0-6),80-89,2016,0.803747351597625,0.04884181033652275,0.7080191623983043,0.8994755407969457,831,Mental Health,0.6574567819124665
MEPS,K6SUM_scaled,K6 (0-6),80-89,2017,0.7527769102904774,0.04254627656998215,0.6693877405370321,0.8361660800439228,837,Mental Health,0.545617977586475
MEPS,K6SUM_scaled,K6 (0-6),80-89,2018,0.752764810502185,0.038153959345903606,0.6779844243166085,0.8275451966877615,910,Mental Health,0.5455914283587164
MEPS,K6SUM_scaled,K6 (0-6),80-89,2019,0.7128762436430279,0.03889553682995297,0.636642392296969,0.7891100949890869,820,Mental Health,0.4580683559779418
MEPS,K6SUM_scaled,K6 (0-6),80-89,2020,0.6918871979107676,0.043918900991664254,0.6058077337265252,0.77796666209501,777,Mental Health,0.4120144133704177
MEPS,K6SUM_scaled,K6 (0-6),80-89,2021,0.6661615636414897,0.04126007894375911,0.5852932949124424,0.747029832370537,909,Mental Health,0.3555674981893963
MEPS,K6SUM_scaled,K6 (0-6),80-89,2022,0.6443501366015317,0.05072630720934507,0.5449284014025009,0.7437718718005626,701,Mental Health,0.3077090951967107
MEPS,K6SUM_scaled,K6 (0-6),80-89,2023,0.6265701716840728,0.05035510172152837,0.5278759858720263,0.7252643574961193,651,Mental Health,0.2686964838413557
MEPS,ADPALS,Physical Limitation (0-4),18-29,2007,0.46646390466429405,0.01682090455644033,0.43349553754628534,0.49943227178230276,3836,Physical Health Limitations,0.16707893126576148
MEPS,ADPALS,Physical Limitation (0-4),18-29,2008,0.45669246708716166,0.014882024091644172,0.42752423585048166,0.48586069832384166,4529,Physical Health Limitations,0.16155750871926358
MEPS,ADPALS,Physical Limitation (0-4),18-29,2009,0.4910688357892143,0.016274566788496796,0.4591712710197689,0.5229664005586597,4997,Physical Health Limitations,0.1809821282514431
MEPS,ADPALS,Physical Limitation (0-4),18-29,2010,0.43832269450978467,0.015521651788916421,0.4079008160229368,0.4687445729966325,4333,Physical Health Limitations,0.1511775338504547
MEPS,ADPALS,Physical Limitation (0-4),18-29,2011,0.4399866055549773,0.014698660701709084,0.4111777599586533,0.46879545115130133,4898,Physical Health Limitations,0.1521177390032558
MEPS,ADPALS,Physical Limitation (0-4),18-29,2012,0.4365383007228052,0.013774456972524217,0.4095408611500611,0.4635357402955493,5553,Physical Health Limitations,0.15016924903980244
MEPS,ADPALS,Physical Limitation (0-4),18-29,2013,0.4221707657834034,0.015395863178427028,0.39199542844278007,0.45234610312402673,5090,Physical Health Limitations,0.14205076793343382
MEPS,ADPALS,Physical Limitation (0-4),18-29,2014,0.3562798972020926,0.014237517436454688,0.32837487579738034,0.3841849186068048,4512,Physical Health Limitations,0.10481864885971735
MEPS,ADPALS,Physical Limitation (0-4),18-29,2015,0.377283000053081,0.016087758749730133,0.34575157231164083,0.4088144277945212,4388,Physical Health Limitations,0.11668660633398441
MEPS,ADPALS,Physical Limitation (0-4),18-29,2016,0.3504190530075919,0.01477548838996685,0.3214596279092672,0.37937847810591663,4226,Physical Health Limitations,0.10150693581631026
MEPS,ADPALS,Physical Limitation (0-4),18-29,2017,0.18808015533064446,0.012115710387799225,0.16433379932344017,0.21182651133784874,3724,Physical Health Limitations,0.009776149764442093
MEPS,ADPALS,Physical Limitation (0-4),18-29,2018,0.1760654518353226,0.01190491774042037,0.15273224182518672,0.19939866184545849,3166,Physical Health Limitations,0.002987153340435294
MEPS,ADPALS,Physical Limitation (0-4),18-29,2019,0.17077899129846338,0.01161657230303419,0.14801092796071086,0.1935470546362159,2715,Physical Health Limitations,0
MEPS,ADPALS,Physical Limitation (0-4),18-29,2020,0.19696288753466415,0.017629627629056635,0.1624094523208609,0.2315163227484674,1715,Physical Health Limitations,0.01479540281483826
MEPS,ADPALS,Physical Limitation (0-4),18-29,2021,0.2132141232895143,0.018525542331101916,0.17690472752648237,0.24952351905254624,1883,Physical Health Limitations,0.023978282897424402
MEPS,ADPALS,Physical Limitation (0-4),18-29,2022,0.2218207822744081,0.021886044102562546,0.17892492406933028,0.26471664047948595,1210,Physical Health Limitations,0.02884153874837744
MEPS,ADPALS,Physical Limitation (0-4),18-29,2023,0.23821927991962308,0.02275040173084325,0.1936293118933526,0.28280924794589357,1052,Physical Health Limitations,0.038107630243335806
MEPS,ADPALS,Physical Limitation (0-4),30-39,2007,0.5641518570981573,0.01846512313363769,0.52796088078613,0.6003428334101846,3491,Physical Health Limitations,0.2222782260299039
MEPS,ADPALS,Physical Limitation (0-4),30-39,2008,0.588854554726619,0.018316864980021535,0.5529541590560938,0.6247549503971441,3828,Physical Health Limitations,0.23623666669622972
MEPS,ADPALS,Physical Limitation (0-4),30-39,2009,0.5816875536338462,0.018083843194102358,0.5462438722713358,0.6171312349963566,4334,Physical Health Limitations,0.2321869001074302
MEPS,ADPALS,Physical Limitation (0-4),30-39,2010,0.5726270930187614,0.018317211174848597,0.5367260188188435,0.6085281672186792,3829,Physical Health Limitations,0.22706722031344978
MEPS,ADPALS,Physical Limitation (0-4),30-39,2011,0.602413969892795,0.01983470763319926,0.5635386572878428,0.6412892824977473,4082,Physical Health Limitations,0.2438985137913858
MEPS,ADPALS,Physical Limitation (0-4),30-39,2012,0.6078297409391511,0.019386080426344966,0.5698337215021181,0.6458257603761841,4662,Physical Health Limitations,0.24695873498463178
MEPS,ADPALS,Physical Limitation (0-4),30-39,2013,0.549090591372069,0.018882459623219484,0.5120816505710271,0.5860995321731108,4282,Physical Health Limitations,0.21376774724902986
MEPS,ADPALS,Physical Limitation (0-4),30-39,2014,0.48736533906058277,0.01813934429970035,0.45181287752999816,0.5229178005911673,3954,Physical Health Limitations,0.17888944023323353
MEPS,ADPALS,Physical Limitation (0-4),30-39,2015,0.4948918035760901,0.018409986636801007,0.45880889281209647,0.5309747143400837,3970,Physical Health Limitations,0.18314232426829014
MEPS,ADPALS,Physical Limitation (0-4),30-39,2016,0.46617124513452135,0.018835577488858862,0.4292541916283446,0.5030882986406982,3867,Physical Health Limitations,0.16691356184970788
MEPS,ADPALS,Physical Limitation (0-4),30-39,2017,0.28921970560523425,0.014502119032085337,0.2607960746028341,0.3176433366076344,3515,Physical Health Limitations,0.06692579523069934
MEPS,ADPALS,Physical Limitation (0-4),30-39,2018,0.2626019401744732,0.013681909162535096,0.23578589097615585,0.28941798937279056,3240,Physical Health Limitations,0.05188523144193415
MEPS,ADPALS,Physical Limitation (0-4),30-39,2019,0.26688415667204435,0.014649578106624277,0.23817151119435429,0.2955968021497344,2792,Physical Health Limitations,0.054304929314640975
MEPS,ADPALS,Physical Limitation (0-4),30-39,2020,0.2429214463227864,0.016649263997358586,0.2102894885188642,0.2755534041267086,1993,Physical Health Limitations,0.04076462389354036
MEPS,ADPALS,Physical Limitation (0-4),30-39,2021,0.25233547608230944,0.018248399062345582,0.21656927114459762,0.28810168102002126,2083,Physical Health Limitations,0.046084090528549775
MEPS,ADPALS,Physical Limitation (0-4),30-39,2022,0.26098503635835063,0.02193180546121168,0.2179994875384369,0.30397058517826436,1499,Physical Health Limitations,0.05097158806905415
MEPS,ADPALS,Physical Limitation (0-4),30-39,2023,0.358182245215359,0.024544959846815474,0.3100750079136189,0.4062894825170991,1353,Physical Health Limitations,0.10589358457197284
MEPS,ADPALS,Physical Limitation (0-4),40-49,2007,0.6895013499914158,0.019563345891372826,0.6511578966272253,0.7278448033556062,3662,Physical Health Limitations,0.29310787732631327
MEPS,ADPALS,Physical Limitation (0-4),40-49,2008,0.7303650469394894,0.021038369188604394,0.6891306010363677,0.7715994928426112,3927,Physical Health Limitations,0.3161982093149628
MEPS,ADPALS,Physical Limitation (0-4),40-49,2009,0.7372486001622083,0.019811201651017116,0.6984193584357543,0.7760778418886622,4402,Physical Health Limitations,0.32008781160366634
MEPS,ADPALS,Physical Limitation (0-4),40-49,2010,0.7386334639650347,0.02118753795311872,0.6971066526558465,0.7801602752742229,3850,Physical Health Limitations,0.32087033906335655
MEPS,ADPALS,Physical Limitation (0-4),40-49,2011,0.7473105053259222,0.021423884816037672,0.7053204626775539,0.7893005479742906,4010,Physical Health Limitations,0.3257733649926241
MEPS,ADPALS,Physical Limitation (0-4),40-49,2012,0.6914582065805209,0.020462211211440498,0.6513530095620459,0.731563403598996,4435,Physical Health Limitations,0.29421361350955755
MEPS,ADPALS,Physical Limitation (0-4),40-49,2013,0.6866398217090242,0.02146605567076982,0.6445671257041835,0.7287125177138648,4019,Physical Health Limitations,0.29149094976052564
MEPS,ADPALS,Physical Limitation (0-4),40-49,2014,0.626009241846439,0.021761837525004785,0.5833568240600174,0.6686616596328606,3560,Physical Health Limitations,0.25723119544925016
MEPS,ADPALS,Physical Limitation (0-4),40-49,2015,0.6365208874045792,0.021800770647848834,0.5937921620995776,0.6792496127095808,3641,Physical Health Limitations,0.26317087795014815
MEPS,ADPALS,Physical Limitation (0-4),40-49,2016,0.6020521376131962,0.021394572842271562,0.5601195453777252,0.6439847298486672,3688,Physical Health Limitations,0.24369405780516495
MEPS,ADPALS,Physical Limitation (0-4),40-49,2017,0.39777299253165216,0.017727505267529732,0.3630277206715498,0.4325182643917545,3389,Physical Health Limitations,0.12826462702497435
MEPS,ADPALS,Physical Limitation (0-4),40-49,2018,0.3630671162553183,0.01631657882464731,0.33108720940810066,0.3950470231025359,2952,Physical Health Limitations,0.10865381681864714
MEPS,ADPALS,Physical Limitation (0-4),40-49,2019,0.3961009214563021,0.01862917178761815,0.3595884156907609,0.4326134272218433,2682,Physical Health Limitations,0.12731981098722056
MEPS,ADPALS,Physical Limitation (0-4),40-49,2020,0.3883904684972633,0.02238728832435055,0.3445121896700222,0.4322687473245044,1978,Physical Health Limitations,0.12296296293127233
MEPS,ADPALS,Physical Limitation (0-4),40-49,2021,0.3593320239885023,0.02132450290768095,0.31753676630122796,0.4011272816757766,2060,Physical Health Limitations,0.1065432755096067
MEPS,ADPALS,Physical Limitation (0-4),40-49,2022,0.36207036279775356,0.023332188232414987,0.31634011418171093,0.4078006114137962,1410,Physical Health Limitations,0.10809059395911855
MEPS,ADPALS,Physical Limitation (0-4),40-49,2023,0.41818125860073857,0.027965333746394833,0.3633702116421621,0.47299230555931504,1268,Physical Health Limitations,0.13979646760823589
MEPS,ADPALS,Physical Limitation (0-4),50-59,2007,0.9190479407441098,0.022527222126284233,0.8748953967048588,0.9632004847833607,3337,Physical Health Limitations,0.4228148638008259
MEPS,ADPALS,Physical Limitation (0-4),50-59,2008,0.9335062957241759,0.023287213797610853,0.8878641953805744,0.9791483960677774,3514,Physical Health Limitations,0.4309846634379879
MEPS,ADPALS,Physical Limitation (0-4),50-59,2009,0.950435967649553,0.021746381975323397,0.9078138421838681,0.9930580931152378,4029,Physical Health Limitations,0.4405508988599228
MEPS,ADPALS,Physical Limitation (0-4),50-59,2010,0.9319581547119117,0.0227115797566638,0.8874442763568416,0.9764720330669817,3659,Physical Health Limitations,0.43010987499229614
MEPS,ADPALS,Physical Limitation (0-4),50-59,2011,0.9280769884832318,0.02313348979102522,0.8827361816560974,0.9734177953103663,3905,Physical Health Limitations,0.42791679351860495
MEPS,ADPALS,Physical Limitation (0-4),50-59,2012,0.9265469300773439,0.022573482630924957,0.8823037171150905,0.9707901430395973,4359,Physical Health Limitations,0.4270522227824116
MEPS,ADPALS,Physical Limitation (0-4),50-59,2013,0.8768182669418193,0.024161535918602317,0.8294625267301878,0.9241740071534508,3947,Physical Health Limitations,0.3989526765614692
MEPS,ADPALS,Physical Limitation (0-4),50-59,2014,0.8796626749238795,0.024689807152922925,0.8312715421189112,0.9280538077288478,3710,Physical Health Limitations,0.40055993017585445
MEPS,ADPALS,Physical Limitation (0-4),50-59,2015,0.8934931799727257,0.02339322506076499,0.8476433013713865,0.9393430585740649,3862,Physical Health Limitations,0.40837495859960077
MEPS,ADPALS,Physical Limitation (0-4),50-59,2016,0.7930577455028949,0.023106580592860606,0.747769679735016,0.8383458112707738,3732,Physical Health Limitations,0.3516231789385593
MEPS,ADPALS,Physical Limitation (0-4),50-59,2017,0.6276012391127912,0.02110416295055769,0.5862378398058335,0.6689646384197488,3506,Physical Health Limitations,0.25813076519331435
MEPS,ADPALS,Physical Limitation (0-4),50-59,2018,0.6154343997708571,0.020741544473031278,0.57478171961998,0.6560870799217342,3197,Physical Health Limitations,0.2512558032921723
MEPS,ADPALS,Physical Limitation (0-4),50-59,2019,0.5856356605053562,0.021421571186711362,0.543650152487141,0.6276211685235714,2933,Physical Health Limitations,0.23441780688284208
MEPS,ADPALS,Physical Limitation (0-4),50-59,2020,0.5811602752109621,0.023216933588708546,0.5356559215456351,0.6266646288762892,2356,Physical Health Limitations,0.23188895756321268
MEPS,ADPALS,Physical Limitation (0-4),50-59,2021,0.5757856744408903,0.02560701201704954,0.5255968531357889,0.6259744957459918,2415,Physical Health Limitations,0.22885199993686017
MEPS,ADPALS,Physical Limitation (0-4),50-59,2022,0.5435993430729432,0.028191935541128515,0.48834416475785664,0.5988545213880299,1760,Physical Health Limitations,0.21066487707993967
MEPS,ADPALS,Physical Limitation (0-4),50-59,2023,0.5797282684802495,0.030110191012857893,0.5207133785274264,0.6387431584330726,1530,Physical Health Limitations,0.23107979164598905
MEPS,ADPALS,Physical Limitation (0-4),60-69,2007,1.1393479085756402,0.029329397851501994,1.0818633450984498,1.1968324720528305,2228,Physical Health Limitations,0.5472969781034733
MEPS,ADPALS,Physical Limitation (0-4),60-69,2008,1.1634373094793837,0.030978913498441927,1.1027197547422558,1.2241548642165117,2296,Physical Health Limitations,0.5609088709525694
MEPS,ADPALS,Physical Limitation (0-4),60-69,2009,1.1386092629162174,0.02782990670228703,1.084063648086625,1.1931548777458099,2668,Physical Health Limitations,0.5468796009503557
MEPS,ADPALS,Physical Limitation (0-4),60-69,2010,1.133398920422435,0.02842540305744112,1.0776861541838156,1.1891116866610545,2518,Physical Health Limitations,0.5439354586690325
MEPS,ADPALS,Physical Limitation (0-4),60-69,2011,1.1267362550499491,0.028106300747081564,1.071648917847018,1.1818235922528801,2737,Physical Health Limitations,0.5401706706818988
MEPS,ADPALS,Physical Limitation (0-4),60-69,2012,1.1375476756482399,0.028247795058023658,1.082183014691845,1.1929123366046348,3135,Physical Health Limitations,0.5462797432702327
MEPS,ADPALS,Physical Limitation (0-4),60-69,2013,1.1371276438269617,0.02944402241213525,1.0794184203391866,1.194836867314737,2951,Physical Health Limitations,0.5460424012056752
MEPS,ADPALS,Physical Limitation (0-4),60-69,2014,1.1268331918270684,0.029340236368538598,1.0693273852468406,1.1843389984072963,2714,Physical Health Limitations,0.5402254455195362
MEPS,ADPALS,Physical Limitation (0-4),60-69,2015,1.1302827412950651,0.02761369223132872,1.0761608990414873,1.184404583548643,2787,Physical Health Limitations,0.5421746387736005
MEPS,ADPALS,Physical Limitation (0-4),60-69,2016,1.0927182897644265,0.027227034831237014,1.0393542820893844,1.1460822974394687,2962,Physical Health Limitations,0.5209485696316878
MEPS,ADPALS,Physical Limitation (0-4),60-69,2017,0.7907536683734533,0.023941271764720072,0.7438296379705163,0.8376776987763903,3057,Physical Health Limitations,0.35032124323964625
MEPS,ADPALS,Physical Limitation (0-4),60-69,2018,0.7815895745072905,0.02225707894517034,0.7379665013736919,0.8252126476408891,3166,Physical Health Limitations,0.3451430047162515
MEPS,ADPALS,Physical Limitation (0-4),60-69,2019,0.79826077990948,0.022802879249464256,0.7535679578367143,0.8429536019822457,3047,Physical Health Limitations,0.35456319173155454
MEPS,ADPALS,Physical Limitation (0-4),60-69,2020,0.8072502535235159,0.025241149630812754,0.7577785093187364,0.8567219977282954,2794,Physical Health Limitations,0.35964275979939375
MEPS,ADPALS,Physical Limitation (0-4),60-69,2021,0.743263424328619,0.024390202667808177,0.6954595055240823,0.7910673431331557,2999,Physical Health Limitations,0.32348653216074813
MEPS,ADPALS,Physical Limitation (0-4),60-69,2022,0.783172982263919,0.03227453404910285,0.7199160579098657,0.8464299066179722,2261,Physical Health Limitations,0.34603772089478063
MEPS,ADPALS,Physical Limitation (0-4),60-69,2023,0.8366158406016019,0.031991632244634055,0.7739133935954688,0.8993182876077349,2009,Physical Health Limitations,0.3762360003849489
MEPS,ADPALS,Physical Limitation (0-4),70-79,2007,1.4336798025424784,0.038402922254719724,1.358411458022136,1.5089481470628208,1367,Physical Health Limitations,0.713611375823738
MEPS,ADPALS,Physical Limitation (0-4),70-79,2008,1.4341819628770578,0.0375657945750078,1.3605543584594124,1.5078095672947032,1339,Physical Health Limitations,0.7138951252077378
MEPS,ADPALS,Physical Limitation (0-4),70-79,2009,1.4179117475993832,0.03763248165779787,1.3441534389012353,1.4916700562975311,1418,Physical Health Limitations,0.7047015206064288
MEPS,ADPALS,Physical Limitation (0-4),70-79,2010,1.4049258507582678,0.038661026454237225,1.3291516313026126,1.480700070213923,1392,Physical Health Limitations,0.6973637442517163
MEPS,ADPALS,Physical Limitation (0-4),70-79,2011,1.4515609726357084,0.04023879206177176,1.3726943894132395,1.5304275558581772,1507,Physical Health Limitations,0.7237152622714779
MEPS,ADPALS,Physical Limitation (0-4),70-79,2012,1.4442349518335473,0.03865606924579837,1.3684704483278962,1.5199994553391984,1594,Physical Health Limitations,0.719575640428339
MEPS,ADPALS,Physical Limitation (0-4),70-79,2013,1.424597205681328,0.04005217015366812,1.3460963946774684,1.5030980166851877,1437,Physical Health Limitations,0.7084791877813902
MEPS,ADPALS,Physical Limitation (0-4),70-79,2014,1.3505255274061618,0.0420101238968145,1.26818719758234,1.4328638572299837,1434,Physical Health Limitations,0.666624442125279
MEPS,ADPALS,Physical Limitation (0-4),70-79,2015,1.3886994310510354,0.038386441462120474,1.3134633882906244,1.4639354738114465,1584,Physical Health Limitations,0.6881948866590403
