survey,covariate,covariate_label,age_group,year,coefficient,se,ci_lower,ci_upper,n_unweighted
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2000,-0.4504535355267224,0.021638562420368893,-0.4932092863660685,-0.4076977846873764,1208
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2001,-0.4105337850085845,0.02179532281001591,-0.45343085760820884,-0.36763671240896023,1608
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2002,-0.4469973341600717,0.021561131659902772,-0.4895440324243292,-0.40445063589581415,1806
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2003,-0.41309593432247704,0.02190279100679542,-0.45632880586922486,-0.3698630627757292,1643
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2004,-0.43676730602202907,0.018265112197659306,-0.47284258433082266,-0.4006920277132355,1634
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2005,-0.41351880794033796,0.02325630261776796,-0.4594195733374033,-0.3676180425432726,1531
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2006,-0.43388718984584246,0.02060566097507378,-0.47455000740996933,-0.3932243722817156,1531
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2007,-0.44964610224757723,0.02341396293617605,-0.49582925416900275,-0.4034629503261517,1366
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2008,-0.4060188413727104,0.024311263652505626,-0.4540718789270828,-0.357965803818338,1341
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2009,-0.3951461341020497,0.022931332937179735,-0.44045383704104013,-0.34983843116305924,1420
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2010,-0.4454790737984302,0.02209834999854284,-0.4891505691371774,-0.401807578459683,1384
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2011,-0.41602641534958285,0.02413168235719749,-0.46370576738084984,-0.36834706331831585,1503
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2012,-0.4221958723117798,0.022914784450901612,-0.46745690623343655,-0.37693483839012304,1588
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2013,-0.4041156501324237,0.02742148689540849,-0.45828647003333245,-0.3499448302315149,1434
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2014,-0.4305114708518908,0.022836894021914914,-0.4756325814837345,-0.3853903602200471,1433
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2015,-0.3896199435702807,0.024789850834317485,-0.43858218143685607,-0.3406577057037053,1587
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2016,-0.40836145821310627,0.02071954709453154,-0.44927478604124016,-0.36744813038497237,1728
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2017,-0.4888683050186822,0.0197965300658759,-0.5278590686627084,-0.4498775413746561,1909
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2018,-0.45371189633662096,0.0226669642351329,-0.4985313650057631,-0.4088924276674788,2104
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2019,-0.4395092048579715,0.019219315192592464,-0.47745006357837017,-0.4015683461375728,2057
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2020,-0.4781782030739747,0.018821950237171724,-0.5153362185006356,-0.44102018764731377,2054
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2021,-0.4613493223768512,0.021163014179572004,-0.5030382939602845,-0.41966035079341785,2278
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2022,-0.41918064797893995,0.02165589456162755,-0.46186682554411185,-0.37649447041376805,1823
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2023,-0.43059270104971953,0.023464266353673515,-0.4769584005693874,-0.3842270015300517,1581
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2000,-0.4353941259498847,0.03143432135509887,-0.4976481521938326,-0.37314009970593676,543
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2001,-0.4161653700858043,0.024579904719491685,-0.4646343913794512,-0.3676963487921574,831
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2002,-0.3713968487278369,0.02736601664994452,-0.42556186135374907,-0.31723183610192474,949
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2003,-0.3429603582734309,0.029795019787476427,-0.4020070940686987,-0.28391362247816304,825
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2004,-0.41370289269767374,0.029312357084687563,-0.4717759588420059,-0.3556298265533416,825
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2005,-0.3897315537756129,0.028871485770832022,-0.4468855434992802,-0.3325775640519456,840
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2006,-0.34764763605402615,0.02444554072148578,-0.39600674682159465,-0.29928852528645766,905
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2007,-0.3366295678797997,0.027768286131471722,-0.39157386619809864,-0.2816852695615007,842
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2008,-0.35744101128673633,0.029540159202782797,-0.41606249582565796,-0.2988195267478147,781
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2009,-0.3723419388369305,0.025182069510504508,-0.4222369816053001,-0.3224468960685609,913
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2010,-0.40484672986069864,0.024962783755822747,-0.45428866846124455,-0.3554047912601528,889
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2011,-0.37989738835485115,0.024320808347906418,-0.4280767223726007,-0.33171805433710166,899
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2012,-0.3798558701905301,0.031477888486872926,-0.44218523329451187,-0.3175265070865483,931
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2013,-0.34626778577175854,0.034216710709446575,-0.4140261884510763,-0.2785093830924408,843
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2014,-0.3235414878435538,0.027566013154081175,-0.37819979976310114,-0.26888317592400646,835
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2015,-0.29054631778895884,0.03299229611928428,-0.3558858314134471,-0.2252068041644706,921
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2016,-0.3510895350157503,0.029134289830665155,-0.40871603175984134,-0.2934630382716592,984
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2017,-0.4221523846775069,0.025795726367014007,-0.4730801380593454,-0.37122463129566835,991
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2018,-0.41240282640512155,0.02355107016419958,-0.4590133171698201,-0.365792335640423,1071
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2019,-0.4060106975771049,0.022416171999087194,-0.4503153550823249,-0.36170604007188495,998
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2020,-0.3921303890550328,0.026474427962580534,-0.4444471016574447,-0.33981367645262084,929
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2021,-0.40138216560756695,0.025423391468369604,-0.4515392105662678,-0.35122512064886613,963
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2022,-0.42338875611333177,0.02847454652949189,-0.4795956303355845,-0.36718188189107903,811
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2023,-0.46365831915746064,0.03473589797654974,-0.532369358718068,-0.3949472795968533,738
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2003,-0.3456329733233176,0.025931641459275928,-0.3967269104237062,-0.294539036222929,4489
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2004,-0.40880585910077644,0.021994573018850556,-0.4521434661335779,-0.36546825206797495,4469
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2005,-0.3406592440223653,0.026303740744729496,-0.39248753725228086,-0.28883095079244975,4324
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2006,-0.35317349783805085,0.020733735946944082,-0.39403262037349984,-0.31231437530260187,4135
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2007,-0.38307764284453283,0.023299340043775946,-0.4289028832368688,-0.33725240245219684,3836
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2008,-0.36036666774370957,0.024878417620041244,-0.40944004762283903,-0.3112932878645801,4529
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2009,-0.3690818763260808,0.02624636571486798,-0.42085532817947957,-0.31730842447268204,4997
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2010,-0.35840274568784547,0.021009692218995218,-0.3998506688924883,-0.31695482248320256,4333
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2011,-0.3777460131580737,0.02021189065615835,-0.4176186370993448,-0.3378733892168026,4898
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2012,-0.4345610248539501,0.021920728787745085,-0.4778062411052767,-0.39131580860262344,5553
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2013,-0.3469135584787659,0.024312036695663414,-0.39488149656053995,-0.29894562039699196,5090
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2014,-0.36457326033848636,0.02680243427238824,-0.4174472541985291,-0.3116992664784436,4512
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2015,-0.4304041265654514,0.025647726829406567,-0.48100375601581447,-0.3798044971150884,4388
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2016,-0.3814775072352119,0.027299397718625686,-0.43534151419469225,-0.3276135002757315,4226
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2017,-0.46080498539448805,0.04405358480468235,-0.5474958422686704,-0.37411412852030573,3724
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2018,-0.5123184837994031,0.04665539068660127,-0.6045644829923446,-0.42007248460646185,3166
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2019,-0.6008409724664564,0.03574355362944339,-0.6713905740987536,-0.5302913708341592,2715
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2020,-0.5123577056050823,0.0497740186576518,-0.6106564926995875,-0.4140589185105771,1715
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2021,-0.5073989341425577,0.047089254554686585,-0.6001912952441967,-0.4146065730409186,1883
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2022,-0.48003639794569286,0.047480974232337464,-0.5737003444117428,-0.386372451479643,1210
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2023,-0.4743767457397759,0.09315615562967643,-0.658610955305884,-0.2901425361736678,1052
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2003,-0.4054235940663553,0.021466437446367222,-0.447721560317707,-0.3631256278150036,4028
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2004,-0.45984724903882157,0.018039322370920385,-0.4953966013164818,-0.42429789676116136,4081
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2005,-0.43943236052901463,0.020509837207949085,-0.47984636945672315,-0.39901835160130616,3931
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2006,-0.3737695518777956,0.021550043011839295,-0.4162293141309928,-0.3313097896245984,3841
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2007,-0.3791219933430889,0.025206348769599037,-0.4286969579531115,-0.32954702873306624,3491
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2008,-0.3727254205516888,0.020051347180159603,-0.41227860932859056,-0.333172231774787,3828
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2009,-0.4058527532104406,0.020036740922207554,-0.44537056679007037,-0.3663349396308109,4334
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2010,-0.4042461736860071,0.018857419541861344,-0.441442965172151,-0.36704938219986327,3829
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2011,-0.3986278036571013,0.020762432753868486,-0.4395822873910141,-0.3576733199231885,4082
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2012,-0.4007844644213534,0.019370182447559784,-0.4389979625620118,-0.36257096628069496,4662
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2013,-0.4331819195902985,0.022200109027672194,-0.47698141473645694,-0.38938242444414006,4282
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2014,-0.38763725120229003,0.022178690356084742,-0.431396071536963,-0.3438784308676171,3954
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2015,-0.3759055624229659,0.022179255887349748,-0.419659268809858,-0.3321518560360739,3970
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2016,-0.41998877708168275,0.024468937431152596,-0.46825608264917196,-0.37172147151419355,3867
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2017,-0.5232200425835151,0.026902557642045223,-0.5761609543988565,-0.4702791307681736,3515
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2018,-0.5453526428607309,0.026403577234590296,-0.5975572076158226,-0.4931480781056392,3240
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2019,-0.49820758063630105,0.041088443062132766,-0.5793034889809372,-0.4171116722916649,2792
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2020,-0.5602264713168067,0.03126819256450103,-0.6219556740314623,-0.49849726860215104,1993
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2021,-0.5100690966355059,0.05288016263761251,-0.6142778629877722,-0.4058603302832396,2083
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2022,-0.46474791696083095,0.04223137861947915,-0.548061985515524,-0.38143384840613787,1499
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2023,-0.37880814456563794,0.04545417620720697,-0.4686679367995949,-0.288948352331681,1353
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2003,-0.47684633947515037,0.01585253031760636,-0.5080810836467367,-0.4456115953035641,4223
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2004,-0.43303453392659197,0.017980298473653837,-0.4684616873022015,-0.39760738055098244,4166
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2005,-0.47037071848428325,0.018100708749621216,-0.5060351200524601,-0.4347063169161064,4089
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2006,-0.4516995298012868,0.01557894048181337,-0.4823988195742971,-0.4210002400282765,4111
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2007,-0.44465880949593023,0.018110683662902433,-0.48027933683961443,-0.409038282152246,3662
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2008,-0.47522375224088115,0.01710096039923216,-0.5089570225722848,-0.44149048190947754,3927
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2009,-0.4668002399109856,0.01642980441335819,-0.4992031667365588,-0.4343973130854125,4402
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2010,-0.47713320083730437,0.016320116662903363,-0.5093218838842307,-0.4449445177903781,3850
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2011,-0.434314064035871,0.017407782123002292,-0.4686514048596317,-0.39997672321211025,4010
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2012,-0.45933190136066376,0.015823686445285114,-0.49054777867420957,-0.42811602404711796,4435
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2013,-0.45686344325529316,0.019206101358123933,-0.494753242204008,-0.41897364430657824,4019
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2014,-0.43805383637090545,0.017710690241862205,-0.4729898567894613,-0.4031178159523496,3560
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2015,-0.4245180654928828,0.020723625903918245,-0.46539462987851665,-0.38364150110724893,3641
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2016,-0.4310941392970881,0.019046126714959234,-0.46866316100031336,-0.3935251175938629,3688
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2017,-0.5107520928775962,0.028306603554180056,-0.5664515992865341,-0.4550525864686582,3389
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2018,-0.5429802718800997,0.022321269798488284,-0.5871161977152052,-0.49884434604499417,2952
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2019,-0.5179360455548613,0.022287696711893724,-0.5619304868532204,-0.47394160425650217,2682
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2020,-0.5643795342566602,0.02470580877613141,-0.6131533760777176,-0.515605692435603,1978
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2021,-0.5173223425761581,0.026264546237538162,-0.5690770575439299,-0.46556762760838627,2060
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2022,-0.519619102224982,0.033670034651774365,-0.5860387234337228,-0.45319948101624113,1410
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",40-49,2023,-0.4263846970462611,0.03615892855513692,-0.4978431760708888,-0.3549262180216334,1268
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2003,-0.5355579867602775,0.014515704560792542,-0.5641656184860945,-0.5069503550344606,3237
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2004,-0.4886442396728411,0.01607563229765377,-0.5203230568852488,-0.4569654224604334,3370
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2005,-0.49680292641936463,0.014721235436471719,-0.5258099901776531,-0.46779586266107626,3513
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2006,-0.4866360151575664,0.014388319150342829,-0.5149925950040808,-0.458279435311052,3681
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2007,-0.48125072761341353,0.0150513216733583,-0.5108580615083861,-0.451643393718441,3337
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2008,-0.47039766232250774,0.016910545596870878,-0.5037648244537271,-0.4370305001912885,3514
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2009,-0.4794294045442452,0.011815853800857338,-0.5027380985158283,-0.4561207105726622,4029
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2010,-0.50353287763987,0.014643533772266763,-0.532421642735094,-0.474644112544646,3659
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2011,-0.4834781579311303,0.01422922337350048,-0.5115476160215947,-0.45540869984066595,3905
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2012,-0.48291499039127994,0.01518694702933634,-0.5128790178347038,-0.4529509629478561,4359
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2013,-0.508894607990545,0.016056940811423222,-0.540572863945489,-0.477216352035601,3947
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2014,-0.47197374920257934,0.01709472387269324,-0.5056982224073492,-0.43824927599780955,3710
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2015,-0.4853454093931054,0.01509226975302334,-0.5151215602655217,-0.455569258520689,3862
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2016,-0.47283132140536344,0.01668731095862415,-0.5057508975975858,-0.439911745213141,3732
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",50-59,2017,-0.5234117365898703,0.014988406061861996,-0.5529010606692154,-0.49392241251052516,3506
