survey,variable,variable_label,age_group,year,mean,se,ci_lower,ci_upper,n_unweighted
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",40-49,2016,0.6504303063781396,0.024035817787203373,0.6033209691762538,0.6975396435800254,3678
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",40-49,2017,0.5299405844351546,0.019492995225001628,0.4917350158433401,0.568146153026969,3392
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",40-49,2018,0.499107562943543,0.018902402987204893,0.4620595338673591,0.536155592019727,2956
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",40-49,2019,0.536139733283077,0.022124923243830197,0.4927756805644567,0.5795037860016973,2680
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",40-49,2020,0.5134697716570038,0.02635229409599273,0.46182022431885056,0.565119318995157,1977
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",40-49,2021,0.4904351548645052,0.025810599912430256,0.43984730861676924,0.5410230011122411,2032
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",40-49,2022,0.48468732791532076,0.0276349829167062,0.430523756685197,0.5388508991454446,1411
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",40-49,2023,0.5065664224417404,0.026441411650824444,0.4547422079057268,0.5583906369777542,1260
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",50-59,2000,0.9535482660100091,0.03175840818672457,0.891302929757707,1.0157936022623113,2402
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",50-59,2001,0.940005685524071,0.024386185112074663,0.8922096409840778,0.9878017300640642,3327
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",50-59,2002,0.9437234129215255,0.022126983409069764,0.9003553223532335,0.9870915034898176,3876
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",50-59,2003,0.9377110411384836,0.024078838623773278,0.890517384646336,0.9849046976306312,3229
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",50-59,2004,0.9785624858916215,0.022418796019083156,0.9346224531174686,1.0225025186657744,3373
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",50-59,2005,0.9921968279559821,0.02255631943990865,0.9479872542299804,1.0364064016819836,3518
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",50-59,2006,0.9932678893018843,0.02309667620136929,0.9479992357846171,1.0385365428191515,3678
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",50-59,2007,0.9839126954000257,0.023333814803889418,0.9381792587624749,1.0296461320375765,3338
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",50-59,2008,0.9953861439745845,0.024344275372455895,0.9476722410148455,1.0431000469343235,3516
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",50-59,2009,0.9823215997808149,0.023570713909669864,0.9361238494279647,1.0285193501336651,4041
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",50-59,2010,0.980662593052848,0.021856190801439697,0.9378252462427905,1.0234999398629054,3659
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",50-59,2011,0.9928843084793202,0.021743210967840227,0.950268398074097,1.0355002188845432,3907
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",50-59,2012,0.9689415898839655,0.026332902976828457,0.9173300484409942,1.020553131326937,4352
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",50-59,2013,0.92077320145900865,0.027878666655396903,0.866132018877433,0.9754143840405843,3952
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",50-59,2014,0.947833984910821,0.028808425664206886,0.8913705081576762,1.004297461663966,3713
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",50-59,2015,0.9190642585179462,0.024294398869434713,0.8714481117078036,0.9666804053280887,3851
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",50-59,2016,0.8601557983315704,0.02534351826354515,0.8104834152934889,0.9098281813696519,3724
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",50-59,2017,0.778929989594964,0.023628712112045546,0.7326185648542893,0.8252414143356386,3503
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",50-59,2018,0.7676189010313536,0.023840714593017277,0.7208919590633412,0.8143458429993659,3193
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",50-59,2019,0.7394263841632864,0.023934393478061044,0.6925158349544764,0.7863369333720964,2933
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",50-59,2020,0.7499018772911403,0.027315532924725747,0.6963644165401598,0.8034393380421209,2350
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",50-59,2021,0.7173050585286107,0.029584679557503792,0.6593201521017449,0.7752899649554765,2363
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",50-59,2022,0.718227503892028,0.032478919668707716,0.6545699910845914,0.7818850166994648,1761
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",50-59,2023,0.7385468966897163,0.031684880423615586,0.6764456722049715,0.800648121174461,1524
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",60-69,2000,1.0757631938100118,0.03172221439523154,1.0135887960855,1.1379375915345238,1543
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",60-69,2001,1.0826524530887716,0.027514648077478627,1.0287247338096193,1.1365801723679239,2150
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",60-69,2002,1.0550448857632453,0.028448448653321436,0.9992869509866983,1.1108028205397922,2496
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",60-69,2003,1.0122990747504796,0.029737976286640044,0.954013712255559,1.0705844372454003,2103
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",60-69,2004,1.072308897288214,0.03291642030753562,1.0077938989854613,1.1368238955909666,2101
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",60-69,2005,1.103090554895661,0.02896909249502835,1.0463121769405959,1.1598689328507263,2157
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",60-69,2006,1.1135260309104793,0.03135120348769848,1.0520788012026037,1.174973260618355,2317
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",60-69,2007,1.070681397201876,0.027788558378649617,1.016216823597434,1.125145970806318,2231
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",60-69,2008,1.0629000772134125,0.030637293226470252,1.002852085905738,1.122948068521087,2299
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",60-69,2009,1.091095478533821,0.025387448010498172,1.0413369947738615,1.1408539622937803,2673
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",60-69,2010,1.0762455275733707,0.026844916477643734,1.023630458109203,1.1288605970375383,2516
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",60-69,2011,1.0796140470950408,0.029365104345985972,1.0220595001746478,1.137168594015434,2739
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",60-69,2012,1.07379008271306,0.02816808840031237,1.0185816439351072,1.1289985214910128,3124
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",60-69,2013,1.0891903233435236,0.029167390967099926,1.0320232875250088,1.1463573591620384,2960
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",60-69,2014,1.073536553234762,0.03376121833206278,1.0073657812297256,1.1397073252397985,2708
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",60-69,2015,1.1021437230790747,0.033842903477850635,1.0358128511302223,1.1684745950279272,2793
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",60-69,2016,1.0619609983933425,0.026038023835117205,1.0109274094479173,1.1129945873387677,2960
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",60-69,2017,0.8950050231662112,0.02646273058560685,0.8431390242858353,0.9468710220465871,3063
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",60-69,2018,0.8937800669647904,0.02375664675340366,0.8472178949346788,0.940342238994902,3169
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",60-69,2019,0.8863072731037749,0.025090761059417998,0.8371302850826156,0.9354842611249342,3057
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",60-69,2020,0.8920799728886227,0.026739527923471236,0.839671461195016,0.9444884845822294,2799
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",60-69,2021,0.8584923566255542,0.026661723253568106,0.8062363392827867,0.9107483739683218,2884
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",60-69,2022,0.9058378973186721,0.036524259518391756,0.8342516641006301,0.9774241305367142,2260
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",60-69,2023,0.9234476377922334,0.0349863190941631,0.8548757124160478,0.992019563168419,2001
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2000,1.2941278189005112,0.03430815174323883,1.226885077107628,1.3613705606933943,1208
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2001,1.3217704031754216,0.03428708383932241,1.2545689537154443,1.388971852635399,1608
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2002,1.2954651505873132,0.03380693028562138,1.2292047847996388,1.3617255163749875,1806
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2003,1.2131179962587137,0.034475811911794836,1.1455466465738189,1.2806893459436086,1643
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2004,1.234929247185709,0.03244239111105468,1.1713433290356794,1.2985151653357385,1634
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2005,1.2367075199088242,0.03718077244681918,1.1638345449956795,1.309580494821969,1531
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2006,1.2516936758802413,0.03817593009572835,1.176870227816295,1.3265171239441875,1531
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2007,1.1851584225612315,0.039530795145604036,1.1076794877956169,1.2626373573268461,1366
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2008,1.178498614018713,0.03721066208265299,1.1055670564958229,1.2514301715416032,1341
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2009,1.2247737523388451,0.04071525056894805,1.144973327602183,1.3045741770755073,1420
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2010,1.2283257690965532,0.038962935878778616,1.1519598180422037,1.3046917201509027,1384
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2011,1.25369923469594,0.0387965294187086,1.1776594343101223,1.3297390350817575,1503
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2012,1.2643336758122288,0.03641209752061975,1.1929672760702539,1.3357000755542037,1588
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2013,1.2219993862799843,0.039045109801579374,1.1454723772964768,1.2985263952634918,1434
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2014,1.230185177167196,0.04508106311403848,1.1418279170789036,1.3185424372554886,1433
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2015,1.1585946958226991,0.037600777557229376,1.0848985260198276,1.2322908656255707,1587
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2016,1.150535274178762,0.034490369253601,1.0829353926282164,1.2181351557293076,1728
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2017,1.0464955320184437,0.03486577196827002,0.9781598746674482,1.1148311893694391,1909
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2018,1.0196949963987514,0.03139695643312334,0.9581580925656565,1.0812319002318462,2104
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2019,1.0236828063191594,0.029409090098084352,0.9660420489088206,1.0813235637294982,2057
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2020,0.9726766918453031,0.03025832377394233,0.9133714670158241,1.0319819166747821,2054
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2021,0.9699112684538979,0.03081233633469054,0.9095201989583696,1.0303023379494263,2278
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2022,0.9992608195881436,0.03199369637804594,0.936554326954864,1.0619673122214233,1823
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",70-79,2023,0.9710943782528683,0.03452166168570721,0.9034331646624059,1.0387555918433307,1581
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2000,1.5919618656932826,0.06916777369934443,1.4563955203517507,1.7275282110348145,543
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2001,1.5092439369660056,0.054073567015192094,1.403261693100616,1.615226180831395,831
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2002,1.51652708943755,0.04621784582655296,1.4259417761744815,1.6071124027006185,949
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2003,1.4317111352959422,0.06015398896781445,1.3138114833926062,1.5496107871992781,825
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2004,1.539255706427649,0.053332174192826244,1.4347265657924932,1.643784847062805,825
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2005,1.4429860924346873,0.05625101694271267,1.3327361251332182,1.5532360597361565,840
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2006,1.5250827184308822,0.053456663412893554,1.420309583407931,1.6298558534538334,905
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2007,1.5242885175607652,0.055978942993729616,1.4145718054004344,1.634005229721096,842
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2008,1.3970816171485039,0.052551399939319184,1.2940827659302778,1.50008046836673,781
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2009,1.4698066050443026,0.050835261962768885,1.3701713224526166,1.5694418876359886,913
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2010,1.4925341780367583,0.045950292878649865,1.4024732589155373,1.5825950971579792,889
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2011,1.4549017586911148,0.050687045643317136,1.3555569747474754,1.5542465426347543,899
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2012,1.5047624773482713,0.049930017214380014,1.4069014418606216,1.602623512835921,931
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2013,1.3758334506067573,0.060591190502546244,1.2570768994413613,1.4945900017721534,843
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2014,1.35563581231231,0.054117832291178704,1.249566810100221,1.461704814524399,835
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2015,1.403778446902816,0.048262935185087674,1.3091848321518533,1.4983720616537788,921
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2016,1.3489332783682386,0.052222870565349015,1.2465783328908577,1.4512882238456195,984
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2017,1.3038056646702092,0.045564813224449094,1.2145002717879947,1.3931110575524237,991
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2018,1.3244606688049392,0.04280738175824617,1.2405597422863197,1.4083615953235586,1071
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2019,1.334157456066911,0.04173416536807914,1.252359995020637,1.4159549171131849,998
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2020,1.3145244020624725,0.04281960385396544,1.2305995206764277,1.3984492834485172,929
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2021,1.290511069068446,0.05121344085147133,1.19013456947519,1.3908875686617022,963
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2022,1.2506277004361168,0.05254287216562745,1.147645563347195,1.3536098375250387,811
MEPS,ADPAIN,"ADPAIN: Pain Interference
""During the past 4 weeks, how much did pain
interfere with your normal work?""",80-89,2023,1.203998558438931,0.05843693316818059,1.089464274062323,1.318532842815539,738
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2003,0.4562662166464921,0.016359678008365856,0.42420183695142305,0.4883305963415611,4489
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2004,0.44899054161969376,0.016093806358180026,0.4174472607834992,0.4805338224558883,4469
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2005,0.4589200079472332,0.01904525503723719,0.4215919939978683,0.4962480218965981,4324
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2006,0.4519025468088821,0.0175944299447345,0.41741809778868944,0.48638699582907474,4135
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2007,0.46646390466429405,0.017263805426042816,0.432627467793143,0.5003003415354451,3836
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2008,0.45669246708716166,0.01486874353051971,0.4275502652719801,0.4858346689023432,4529
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2009,0.4910688357892143,0.01753642486405852,0.4566980746380669,0.5254395969403617,4997
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2010,0.43832269450978467,0.01591508668063544,0.4071296978049061,0.46951569121466324,4333
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2011,0.4399866055549773,0.01614198027745369,0.4083489055720122,0.47162430553794243,4898
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2012,0.4365383007228052,0.014827455207265899,0.40747702253418316,0.4655995789114272,5553
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2013,0.4221707657834034,0.01650794243164894,0.3898157931585109,0.4545257384082959,5090
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2014,0.3562798972020926,0.016767402029123024,0.32341639311070763,0.3891434012934775,4512
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2015,0.377283000053081,0.01587109060431571,0.3461762340732502,0.4083897660329118,4388
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2016,0.3504190530075919,0.01539601662696848,0.32024341491335384,0.38059469110183,4226
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2017,0.18808015533064446,0.012766276985763209,0.163058712221886,0.2131015984394029,3724
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2018,0.1760654518353226,0.010820878499489086,0.15485691969524018,0.19727398397540502,3166
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2019,0.17077899129846338,0.011225508263949689,0.14877739939296525,0.19278058320396152,2715
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2020,0.19696288753466415,0.019223136051527645,0.15928623320375648,0.23463954186557182,1715
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2021,0.2132141232895143,0.02034032761450715,0.1733478137313348,0.2530804328476938,1883
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2022,0.2218207822744081,0.026010457370925073,0.17084122260598059,0.27280034194283564,1210
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",18-29,2023,0.23821927991962308,0.02197182558593609,0.19515529309659269,0.28128326674265347,1052
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2003,0.5722385853897654,0.018312164552620615,0.5363474023876579,0.6081297683918728,4028
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2004,0.5872728377428346,0.01900056088539915,0.5500324227213917,0.6245132527642774,4081
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2005,0.5665677480817276,0.0169807938319441,0.5332860037422172,0.599849492421238,3931
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2006,0.5248607893421832,0.01841255269769979,0.48877284919124575,0.5609487294931206,3841
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2007,0.5641518570981573,0.018372332289705536,0.5281427474983321,0.6001609666979825,3491
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2008,0.588854554726619,0.02008231353480974,0.5494939434721506,0.6282151659810873,3828
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2009,0.5816875536338462,0.017800840919132005,0.5467985465378206,0.6165765607298718,4334
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2010,0.5726270930187614,0.015939814537994854,0.5413856306040435,0.6038685554334792,3829
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2011,0.602413969892795,0.019640959276347278,0.5639183970893366,0.6409095426962536,4082
MEPS,ADPALS,"ADPALS: Accomplished Less (Physical)
""Past 4 weeks: how much of the time have you accomplished
less than you would like due to physical health?""",30-39,2012,0.6078297409391511,0.021904553586837627,0.5648976048115217,0.6507618770667805,4662
